pixel,flux_adu
5.800000000000000000e+02,1.601499999999998863e+03
5.810000000000000000e+02,1.487000000000001592e+03
5.820000000000000000e+02,1.240500000000000455e+03
5.830000000000000000e+02,1.193499999999999091e+03
5.840000000000000000e+02,1.210500000000000227e+03
5.850000000000000000e+02,1.247500000000001137e+03
5.860000000000000000e+02,1.391499999999998408e+03
5.870000000000000000e+02,1.268000000000000000e+03
5.880000000000000000e+02,1.276499999999998408e+03
5.890000000000000000e+02,1.363499999999999091e+03
5.900000000000000000e+02,1.461500000000000000e+03
5.910000000000000000e+02,1.467499999999999091e+03
5.920000000000000000e+02,1.451000000000001137e+03
5.930000000000000000e+02,1.346000000000001137e+03
5.940000000000000000e+02,1.327999999999998408e+03
5.950000000000000000e+02,1.311499999999998408e+03
5.960000000000000000e+02,1.368000000000000227e+03
5.970000000000000000e+02,1.211500000000000000e+03
5.980000000000000000e+02,1.137000000000000682e+03
5.990000000000000000e+02,1.092000000000000455e+03
6.000000000000000000e+02,1.250000000000000682e+03
6.010000000000000000e+02,1.287000000000000909e+03
6.020000000000000000e+02,1.356999999999998636e+03
6.030000000000000000e+02,1.298999999999999773e+03
6.040000000000000000e+02,1.329000000000001364e+03
6.050000000000000000e+02,1.343000000000000455e+03
6.060000000000000000e+02,1.368172413793104624e+03
6.070000000000000000e+02,1.319000000000001592e+03
6.080000000000000000e+02,1.355500000000000682e+03
6.090000000000000000e+02,1.409499999999999091e+03
6.100000000000000000e+02,1.493500000000000909e+03
6.110000000000000000e+02,1.387000000000000000e+03
6.120000000000000000e+02,1.384499999999999545e+03
6.130000000000000000e+02,1.450999999999998636e+03
6.140000000000000000e+02,1.505500000000000000e+03
6.150000000000000000e+02,1.453499999999999318e+03
6.160000000000000000e+02,1.470499999999998408e+03
6.170000000000000000e+02,1.618999999999998408e+03
6.180000000000000000e+02,1.807499999999998408e+03
6.190000000000000000e+02,1.667999999999998636e+03
6.200000000000000000e+02,1.870000000000000227e+03
6.210000000000000000e+02,2.149500000000001364e+03
6.220000000000000000e+02,2.334500000000001364e+03
6.230000000000000000e+02,2.413999999999999091e+03
6.240000000000000000e+02,2.381499999999999545e+03
6.250000000000000000e+02,2.164999999999999545e+03
6.260000000000000000e+02,2.278500000000000000e+03
6.270000000000000000e+02,2.354499999999999091e+03
6.280000000000000000e+02,2.475999999999998636e+03
6.290000000000000000e+02,2.464499999999999545e+03
6.300000000000000000e+02,2.389499999999999091e+03
6.310000000000000000e+02,2.241499999999999091e+03
6.320000000000000000e+02,2.113499999999999545e+03
6.330000000000000000e+02,1.954500000000001364e+03
6.340000000000000000e+02,1.929000000000000000e+03
6.350000000000000000e+02,1.569499999999999773e+03
6.360000000000000000e+02,1.344500000000000227e+03
6.370000000000000000e+02,1.251500000000000682e+03
6.380000000000000000e+02,1.250500000000000227e+03
6.390000000000000000e+02,1.406999999999998408e+03
6.400000000000000000e+02,1.379499999999999545e+03
6.410000000000000000e+02,1.244999999999999318e+03
6.420000000000000000e+02,1.256999999999999773e+03
6.430000000000000000e+02,1.251000000000000455e+03
6.440000000000000000e+02,1.309000000000001364e+03
6.450000000000000000e+02,1.226499999999998636e+03
6.460000000000000000e+02,1.285000000000001364e+03
6.470000000000000000e+02,1.346500000000000682e+03
6.480000000000000000e+02,1.352500000000000000e+03
6.490000000000000000e+02,1.086499999999998863e+03
6.500000000000000000e+02,1.185000000000001137e+03
6.510000000000000000e+02,1.220499999999999773e+03
6.520000000000000000e+02,1.285000000000000000e+03
6.530000000000000000e+02,1.346000000000000000e+03
6.540000000000000000e+02,1.403999999999999545e+03
6.550000000000000000e+02,1.331499999999998408e+03
6.560000000000000000e+02,1.333999999999999091e+03
6.570000000000000000e+02,1.418500000000001592e+03
6.580000000000000000e+02,1.512499999999999773e+03
6.590000000000000000e+02,1.502500000000000000e+03
6.600000000000000000e+02,1.627499999999999091e+03
6.610000000000000000e+02,1.664999999999999773e+03
6.620000000000000000e+02,1.842500000000001137e+03
6.630000000000000000e+02,1.978500000000000909e+03
6.640000000000000000e+02,2.072999999999998636e+03
6.650000000000000000e+02,1.987000000000000909e+03
6.660000000000000000e+02,2.207499999999998636e+03
6.670000000000000000e+02,2.133000000000000909e+03
6.680000000000000000e+02,2.177500000000001819e+03
6.690000000000000000e+02,2.336000000000000909e+03
6.700000000000000000e+02,2.348500000000000455e+03
6.710000000000000000e+02,2.372499999999999545e+03
6.720000000000000000e+02,2.511000000000000909e+03
6.730000000000000000e+02,2.589500000000000909e+03
6.740000000000000000e+02,2.704000000000001364e+03
6.750000000000000000e+02,2.570000000000000909e+03
6.760000000000000000e+02,2.754500000000000000e+03
6.770000000000000000e+02,2.509000000000000909e+03
6.780000000000000000e+02,2.583999999999999091e+03
6.790000000000000000e+02,2.524500000000000909e+03
6.800000000000000000e+02,2.485000000000000000e+03
6.810000000000000000e+02,2.379499999999998636e+03
6.820000000000000000e+02,2.341000000000000909e+03
6.830000000000000000e+02,2.395999999999998636e+03
6.840000000000000000e+02,2.699500000000001819e+03
6.850000000000000000e+02,2.936499999999999545e+03
6.860000000000000000e+02,3.314000000000000909e+03
6.870000000000000000e+02,3.747500000000001364e+03
6.880000000000000000e+02,4.260999999999999091e+03
6.890000000000000000e+02,4.937999999999999091e+03
6.900000000000000000e+02,6.013000000000000000e+03
6.910000000000000000e+02,7.108499999999999091e+03
6.920000000000000000e+02,8.729499999999998181e+03
6.930000000000000000e+02,8.906000000000000000e+03
6.940000000000000000e+02,9.367000000000001819e+03
6.950000000000000000e+02,8.707999999999996362e+03
6.960000000000000000e+02,8.439000000000001819e+03
6.970000000000000000e+02,7.215000000000002728e+03
6.980000000000000000e+02,6.242000000000000000e+03
6.990000000000000000e+02,4.938500000000001819e+03
7.000000000000000000e+02,3.751500000000002728e+03
7.010000000000000000e+02,2.618000000000000909e+03
7.020000000000000000e+02,1.622500000000000227e+03
7.030000000000000000e+02,1.336999999999998636e+03
7.040000000000000000e+02,1.345000000000000227e+03
7.050000000000000000e+02,1.293500000000001364e+03
7.060000000000000000e+02,1.377500000000000682e+03
7.070000000000000000e+02,1.385999999999999318e+03
7.080000000000000000e+02,1.350500000000001592e+03
7.090000000000000000e+02,1.366500000000001592e+03
7.100000000000000000e+02,1.398000000000000909e+03
7.110000000000000000e+02,1.310999999999998863e+03
7.120000000000000000e+02,1.345499999999999773e+03
7.130000000000000000e+02,1.343000000000001137e+03
7.140000000000000000e+02,1.397000000000000909e+03
7.150000000000000000e+02,1.313499999999999318e+03
7.160000000000000000e+02,1.309500000000001364e+03
7.170000000000000000e+02,1.354500000000000455e+03
7.180000000000000000e+02,1.368999999999999773e+03
7.190000000000000000e+02,1.287500000000000000e+03
7.200000000000000000e+02,1.325999999999999545e+03
7.210000000000000000e+02,1.372000000000001592e+03
7.220000000000000000e+02,1.545500000000000227e+03
7.230000000000000000e+02,1.296500000000001592e+03
7.240000000000000000e+02,1.387500000000000682e+03
7.250000000000000000e+02,1.451000000000000909e+03
7.260000000000000000e+02,1.516999999999999773e+03
7.270000000000000000e+02,1.414499999999998636e+03
7.280000000000000000e+02,1.406999999999999091e+03
7.290000000000000000e+02,1.383999999999999318e+03
7.300000000000000000e+02,1.400999999999998636e+03
7.310000000000000000e+02,1.394500000000000000e+03
7.320000000000000000e+02,1.427499999999999773e+03
7.330000000000000000e+02,1.464000000000000909e+03
7.340000000000000000e+02,1.420500000000001592e+03
7.350000000000000000e+02,1.342500000000000455e+03
7.360000000000000000e+02,1.544000000000000227e+03
7.370000000000000000e+02,1.605499999999998408e+03
7.380000000000000000e+02,1.564999999999998636e+03
7.390000000000000000e+02,1.485499999999998636e+03
7.400000000000000000e+02,1.558000000000000682e+03
7.410000000000000000e+02,1.402000000000001137e+03
7.420000000000000000e+02,1.427000000000000227e+03
7.430000000000000000e+02,1.496999999999998408e+03
7.440000000000000000e+02,1.460499999999998863e+03
7.450000000000000000e+02,1.443999999999999773e+03
7.460000000000000000e+02,1.575999999999998408e+03
7.470000000000000000e+02,1.526999999999999773e+03
7.480000000000000000e+02,1.510999999999999773e+03
7.490000000000000000e+02,1.610999999999999545e+03
7.500000000000000000e+02,1.539500000000000227e+03
7.510000000000000000e+02,1.313000000000000000e+03
7.520000000000000000e+02,1.322000000000000909e+03
7.530000000000000000e+02,1.392500000000000000e+03
7.540000000000000000e+02,1.458500000000000455e+03
7.550000000000000000e+02,1.452500000000001137e+03
7.560000000000000000e+02,1.578499999999999091e+03
7.570000000000000000e+02,1.478000000000000000e+03
7.580000000000000000e+02,1.580500000000000909e+03
7.590000000000000000e+02,1.446500000000000227e+03
7.600000000000000000e+02,1.347499999999998863e+03
7.610000000000000000e+02,1.421500000000000682e+03
7.620000000000000000e+02,1.662499999999998636e+03
7.630000000000000000e+02,1.655499999999999545e+03
7.640000000000000000e+02,1.787000000000001137e+03
7.650000000000000000e+02,1.930499999999999091e+03
7.660000000000000000e+02,2.161500000000000455e+03
7.670000000000000000e+02,1.959500000000001592e+03
7.680000000000000000e+02,2.131500000000000000e+03
7.690000000000000000e+02,1.989000000000000000e+03
7.700000000000000000e+02,1.781000000000000909e+03
7.710000000000000000e+02,1.635500000000000909e+03
7.720000000000000000e+02,1.646000000000000227e+03
7.730000000000000000e+02,1.474499999999998863e+03
7.740000000000000000e+02,1.367000000000000000e+03
7.750000000000000000e+02,1.397999999999998408e+03
7.760000000000000000e+02,1.444000000000000000e+03
7.770000000000000000e+02,1.433499999999999545e+03
7.780000000000000000e+02,1.440499999999998636e+03
7.790000000000000000e+02,1.288000000000001592e+03
7.800000000000000000e+02,1.323499999999998636e+03
7.810000000000000000e+02,1.319499999999999318e+03
7.820000000000000000e+02,1.335000000000000000e+03
7.830000000000000000e+02,1.350500000000001137e+03
7.840000000000000000e+02,1.376500000000000227e+03
7.850000000000000000e+02,1.345499999999998636e+03
7.860000000000000000e+02,1.429500000000000682e+03
7.870000000000000000e+02,1.401000000000001592e+03
7.880000000000000000e+02,1.456000000000000000e+03
7.890000000000000000e+02,1.450000000000000000e+03
7.900000000000000000e+02,1.541999999999999773e+03
7.910000000000000000e+02,1.486500000000001364e+03
7.920000000000000000e+02,1.409500000000000909e+03
7.930000000000000000e+02,1.460499999999999318e+03
7.940000000000000000e+02,1.575999999999998408e+03
7.950000000000000000e+02,1.511500000000001364e+03
7.960000000000000000e+02,1.564499999999998863e+03
7.970000000000000000e+02,1.651999999999999773e+03
7.980000000000000000e+02,1.705000000000001592e+03
7.990000000000000000e+02,1.863500000000001592e+03
8.000000000000000000e+02,2.002999999999998636e+03
8.010000000000000000e+02,2.100500000000000909e+03
8.020000000000000000e+02,2.240999999999998636e+03
8.030000000000000000e+02,2.604499999999999091e+03
8.040000000000000000e+02,2.811000000000000909e+03
8.050000000000000000e+02,2.686500000000000000e+03
8.060000000000000000e+02,2.908999999999999091e+03
8.070000000000000000e+02,2.808500000000000000e+03
8.080000000000000000e+02,2.682500000000001819e+03
8.090000000000000000e+02,2.374499999999998181e+03
8.100000000000000000e+02,2.233499999999999545e+03
8.110000000000000000e+02,1.855448275862068613e+03
8.120000000000000000e+02,1.335344827586205838e+03
8.130000000000000000e+02,1.445000000000000000e+03
8.140000000000000000e+02,1.578500000000000682e+03
8.150000000000000000e+02,1.389999999999998408e+03
8.160000000000000000e+02,1.312999999999999318e+03
8.170000000000000000e+02,1.429000000000000909e+03
8.180000000000000000e+02,1.634500000000001137e+03
8.190000000000000000e+02,1.503000000000001592e+03
8.200000000000000000e+02,1.413999999999999318e+03
8.210000000000000000e+02,1.408999999999999091e+03
8.220000000000000000e+02,1.565500000000000227e+03
8.230000000000000000e+02,1.648000000000001364e+03
8.240000000000000000e+02,1.730500000000000000e+03
8.250000000000000000e+02,1.561500000000001137e+03
8.260000000000000000e+02,1.505999999999999545e+03
8.270000000000000000e+02,1.500500000000000909e+03
8.280000000000000000e+02,1.558499999999999545e+03
8.290000000000000000e+02,1.534999999999999545e+03
8.300000000000000000e+02,1.620499999999998636e+03
8.310000000000000000e+02,1.728000000000000000e+03
8.320000000000000000e+02,2.013999999999999318e+03
8.330000000000000000e+02,2.179500000000000000e+03
8.340000000000000000e+02,2.619000000000000000e+03
8.350000000000000000e+02,3.225000000000000909e+03
8.360000000000000000e+02,3.800999999999998181e+03
8.370000000000000000e+02,4.342999999999997272e+03
8.380000000000000000e+02,5.168500000000000000e+03
8.390000000000000000e+02,5.841500000000000000e+03
8.400000000000000000e+02,6.775500000000000909e+03
8.410000000000000000e+02,7.663499999999996362e+03
8.420000000000000000e+02,9.049500000000000000e+03
8.430000000000000000e+02,1.065049999999999818e+04
8.440000000000000000e+02,1.312399999999999636e+04
8.450000000000000000e+02,1.701550000000000000e+04
8.460000000000000000e+02,2.181849999999999636e+04
8.470000000000000000e+02,2.264600000000000364e+04
8.480000000000000000e+02,2.417399999999999636e+04
8.490000000000000000e+02,2.231349999999999636e+04
8.500000000000000000e+02,2.097800000000000000e+04
8.510000000000000000e+02,1.851850000000000000e+04
8.520000000000000000e+02,1.682100000000000000e+04
8.530000000000000000e+02,1.241450000000000364e+04
8.540000000000000000e+02,8.157999999999996362e+03
8.550000000000000000e+02,4.882000000000000000e+03
8.560000000000000000e+02,2.202499999999998636e+03
8.570000000000000000e+02,1.933000000000000455e+03
8.580000000000000000e+02,1.989499999999998636e+03
8.590000000000000000e+02,1.956499999999999091e+03
8.600000000000000000e+02,2.174499999999999091e+03
8.610000000000000000e+02,2.021000000000000227e+03
8.620000000000000000e+02,1.851000000000000909e+03
8.630000000000000000e+02,1.814000000000000000e+03
8.640000000000000000e+02,1.910000000000000455e+03
8.650000000000000000e+02,1.822500000000000000e+03
8.660000000000000000e+02,1.903499999999998636e+03
8.670000000000000000e+02,1.640000000000000455e+03
8.680000000000000000e+02,1.594000000000001592e+03
8.690000000000000000e+02,1.663500000000001137e+03
8.700000000000000000e+02,1.783500000000000000e+03
8.710000000000000000e+02,1.856499999999998636e+03
8.720000000000000000e+02,2.008999999999998408e+03
8.730000000000000000e+02,1.923500000000001592e+03
8.740000000000000000e+02,1.911499999999999091e+03
8.750000000000000000e+02,1.886500000000001137e+03
8.760000000000000000e+02,1.891500000000001137e+03
8.770000000000000000e+02,1.835499999999999318e+03
8.780000000000000000e+02,1.904499999999999318e+03
8.790000000000000000e+02,2.062000000000001364e+03
8.800000000000000000e+02,2.503000000000000909e+03
8.810000000000000000e+02,2.735500000000000909e+03
8.820000000000000000e+02,3.178499999999999091e+03
8.830000000000000000e+02,3.605999999999999091e+03
8.840000000000000000e+02,4.275999999999999091e+03
8.850000000000000000e+02,5.367000000000000000e+03
8.860000000000000000e+02,6.741499999999998181e+03
8.870000000000000000e+02,8.415500000000003638e+03
8.880000000000000000e+02,1.080599999999999818e+04
8.890000000000000000e+02,1.501450000000000364e+04
8.900000000000000000e+02,2.036599999999999636e+04
8.910000000000000000e+02,2.244350000000000728e+04
8.920000000000000000e+02,2.506450000000000728e+04
8.930000000000000000e+02,2.409700000000000728e+04
8.940000000000000000e+02,2.394150000000000000e+04
8.950000000000000000e+02,2.142099999999999272e+04
8.960000000000000000e+02,1.990199999999999272e+04
8.970000000000000000e+02,1.606699999999999091e+04
8.980000000000000000e+02,1.252699999999999636e+04
8.990000000000000000e+02,7.994499999999999091e+03
9.000000000000000000e+02,4.129500000000000909e+03
9.010000000000000000e+02,3.102499999999999091e+03
9.020000000000000000e+02,2.667500000000000909e+03
9.030000000000000000e+02,2.525499999999999091e+03
9.040000000000000000e+02,2.524500000000000909e+03
9.050000000000000000e+02,2.277379310344826081e+03
9.060000000000000000e+02,2.231172413793104624e+03
9.070000000000000000e+02,1.879999999999998863e+03
9.080000000000000000e+02,1.675500000000001592e+03
9.090000000000000000e+02,1.740500000000000227e+03
9.100000000000000000e+02,1.886999999999999318e+03
9.110000000000000000e+02,1.744500000000000000e+03
9.120000000000000000e+02,1.670500000000001137e+03
9.130000000000000000e+02,1.650999999999999091e+03
9.140000000000000000e+02,1.634000000000000682e+03
9.150000000000000000e+02,1.526999999999999773e+03
9.160000000000000000e+02,1.590499999999999773e+03
9.170000000000000000e+02,1.680000000000000000e+03
9.180000000000000000e+02,1.693000000000000909e+03
9.190000000000000000e+02,1.626000000000001592e+03
9.200000000000000000e+02,1.609499999999999318e+03
9.210000000000000000e+02,1.648000000000001137e+03
9.220000000000000000e+02,1.692000000000000227e+03
9.230000000000000000e+02,1.657000000000000682e+03
9.240000000000000000e+02,1.606999999999999773e+03
9.250000000000000000e+02,1.671500000000000227e+03
9.260000000000000000e+02,1.686000000000000682e+03
9.270000000000000000e+02,1.509999999999999091e+03
9.280000000000000000e+02,1.664500000000000455e+03
9.290000000000000000e+02,1.763999999999999545e+03
9.300000000000000000e+02,2.037000000000000682e+03
9.310000000000000000e+02,2.088999999999999091e+03
9.320000000000000000e+02,2.169500000000000000e+03
9.330000000000000000e+02,2.081000000000001364e+03
9.340000000000000000e+02,2.250999999999999545e+03
9.350000000000000000e+02,2.247000000000001819e+03
9.360000000000000000e+02,2.309499999999999091e+03
9.370000000000000000e+02,2.228000000000001364e+03
9.380000000000000000e+02,2.342999999999999545e+03
9.390000000000000000e+02,2.194499999999998181e+03
9.400000000000000000e+02,2.129000000000001819e+03
9.410000000000000000e+02,2.100000000000001364e+03
9.420000000000000000e+02,2.119499999999998181e+03
9.430000000000000000e+02,1.974000000000001137e+03
9.440000000000000000e+02,1.929999999999998636e+03
9.450000000000000000e+02,1.912999999999998408e+03
9.460000000000000000e+02,1.968500000000001592e+03
9.470000000000000000e+02,1.851499999999999091e+03
9.480000000000000000e+02,2.159999999999999545e+03
9.490000000000000000e+02,2.305499999999998181e+03
9.500000000000000000e+02,2.519500000000001819e+03
9.510000000000000000e+02,3.073500000000000909e+03
9.520000000000000000e+02,3.733000000000000909e+03
9.530000000000000000e+02,4.253000000000000000e+03
9.540000000000000000e+02,5.124500000000000000e+03
9.550000000000000000e+02,6.274500000000001819e+03
9.560000000000000000e+02,7.763000000000002728e+03
9.570000000000000000e+02,1.044399999999999818e+04
9.580000000000000000e+02,1.380600000000000182e+04
9.590000000000000000e+02,2.003599999999999272e+04
9.600000000000000000e+02,2.731000000000000728e+04
9.610000000000000000e+02,2.926750000000001091e+04
9.620000000000000000e+02,3.149899999999999272e+04
9.630000000000000000e+02,3.015100000000000728e+04
9.640000000000000000e+02,3.000399999999999272e+04
9.650000000000000000e+02,2.715550000000000000e+04
9.660000000000000000e+02,2.525849999999999272e+04
9.670000000000000000e+02,1.992150000000000000e+04
9.680000000000000000e+02,1.467899999999999818e+04
9.690000000000000000e+02,1.016549999999999636e+04
9.700000000000000000e+02,6.616999999999998181e+03
9.710000000000000000e+02,5.893000000000000909e+03
9.720000000000000000e+02,5.755000000000000909e+03
9.730000000000000000e+02,5.367499999999997272e+03
9.740000000000000000e+02,5.188499999999999091e+03
9.750000000000000000e+02,4.960500000000000909e+03
9.760000000000000000e+02,4.900000000000001819e+03
9.770000000000000000e+02,4.182500000000000000e+03
9.780000000000000000e+02,3.658500000000000455e+03
9.790000000000000000e+02,3.275500000000000455e+03
9.800000000000000000e+02,2.939499999999998636e+03
9.810000000000000000e+02,2.761999999999998636e+03
9.820000000000000000e+02,3.039000000000000000e+03
9.830000000000000000e+02,2.951999999999999091e+03
9.840000000000000000e+02,2.890499999999999091e+03
9.850000000000000000e+02,3.058000000000000455e+03
9.860000000000000000e+02,3.341499999999998181e+03
9.870000000000000000e+02,3.387000000000002728e+03
9.880000000000000000e+02,3.667500000000000909e+03
9.890000000000000000e+02,3.777999999999997272e+03
9.900000000000000000e+02,4.048499999999998181e+03
9.910000000000000000e+02,4.390000000000000000e+03
9.920000000000000000e+02,4.996000000000000909e+03
9.930000000000000000e+02,5.639000000000000909e+03
9.940000000000000000e+02,6.538500000000003638e+03
9.950000000000000000e+02,7.272500000000000909e+03
9.960000000000000000e+02,8.542500000000000000e+03
9.970000000000000000e+02,1.063050000000000182e+04
9.980000000000000000e+02,1.375850000000000000e+04
9.990000000000000000e+02,1.667800000000000000e+04
1.000000000000000000e+03,2.006849999999999636e+04
1.001000000000000000e+03,2.210100000000000728e+04
1.002000000000000000e+03,2.610000000000001091e+04
1.003000000000000000e+03,3.472150000000000000e+04
1.004000000000000000e+03,4.854699999999999272e+04
1.005000000000000000e+03,8.271699999999997090e+04
1.006000000000000000e+03,1.269025000000000146e+05
1.007000000000000000e+03,2.003355000000000291e+05
1.008000000000000000e+03,2.917345000000000000e+05
1.009000000000000000e+03,3.726569999999998836e+05
1.010000000000000000e+03,4.878959999999999418e+05
1.011000000000000000e+03,5.429569999999998836e+05
1.012000000000000000e+03,6.687455000000002328e+05
1.013000000000000000e+03,7.409674999999998836e+05
1.014000000000000000e+03,8.039524999999998836e+05
1.015000000000000000e+03,8.624719999999997672e+05
1.016000000000000000e+03,8.687970000000000000e+05
1.017000000000000000e+03,8.865464999999997672e+05
1.018000000000000000e+03,8.921894999999996508e+05
1.019000000000000000e+03,9.050560000000002328e+05
1.020000000000000000e+03,9.065290000000003492e+05
1.021000000000000000e+03,9.038250000000002328e+05
1.022000000000000000e+03,8.646055000000001164e+05
1.023000000000000000e+03,7.495754999999998836e+05
1.024000000000000000e+03,5.360704999999998836e+05
1.025000000000000000e+03,2.168915000000000000e+05
1.026000000000000000e+03,4.491000000000000000e+04
1.027000000000000000e+03,1.621999999999999272e+04
1.028000000000000000e+03,9.192500000000001819e+03
1.029000000000000000e+03,7.001500000000001819e+03
1.030000000000000000e+03,5.734500000000000000e+03
1.031000000000000000e+03,5.117999999999999091e+03
1.032000000000000000e+03,4.670499999999997272e+03
1.033000000000000000e+03,4.307500000000001819e+03
1.034000000000000000e+03,4.083000000000000000e+03
1.035000000000000000e+03,3.544000000000002728e+03
1.036000000000000000e+03,3.232000000000000455e+03
1.037000000000000000e+03,3.063500000000000000e+03
1.038000000000000000e+03,2.764000000000000000e+03
1.039000000000000000e+03,2.593000000000000000e+03
1.040000000000000000e+03,2.569999999999999091e+03
1.041000000000000000e+03,2.296500000000000909e+03
1.042000000000000000e+03,2.189000000000000000e+03
1.043000000000000000e+03,2.173000000000000000e+03
1.044000000000000000e+03,2.295500000000000000e+03
1.045000000000000000e+03,2.454999999999998636e+03
1.046000000000000000e+03,2.807499999999999091e+03
1.047000000000000000e+03,3.228499999999998636e+03
1.048000000000000000e+03,3.819499999999998636e+03
1.049000000000000000e+03,4.618500000000002728e+03
1.050000000000000000e+03,5.604000000000000000e+03
1.051000000000000000e+03,7.828500000000000000e+03
1.052000000000000000e+03,1.125399999999999818e+04
1.053000000000000000e+03,1.540449999999999636e+04
1.054000000000000000e+03,1.977549999999999272e+04
1.055000000000000000e+03,1.959049999999999272e+04
1.056000000000000000e+03,2.010850000000000364e+04
1.057000000000000000e+03,1.883500000000000000e+04
1.058000000000000000e+03,1.796050000000000000e+04
1.059000000000000000e+03,1.557149999999999818e+04
1.060000000000000000e+03,1.318750000000000364e+04
1.061000000000000000e+03,8.803499999999998181e+03
1.062000000000000000e+03,4.769500000000000000e+03
1.063000000000000000e+03,4.088499999999998181e+03
1.064000000000000000e+03,4.502500000000001819e+03
1.065000000000000000e+03,7.931500000000001819e+03
1.066000000000000000e+03,1.304199999999999818e+04
1.067000000000000000e+03,2.317449999999999272e+04
1.068000000000000000e+03,3.609750000000001455e+04
1.069000000000000000e+03,5.639599999999999272e+04
1.070000000000000000e+03,8.257950000000002910e+04
1.071000000000000000e+03,1.250890000000000000e+05
1.072000000000000000e+03,1.858389999999999709e+05
1.073000000000000000e+03,3.005445000000000000e+05
1.074000000000000000e+03,4.688599999999998836e+05
1.075000000000000000e+03,5.514650000000000000e+05
1.076000000000000000e+03,6.245764999999998836e+05
1.077000000000000000e+03,6.295965000000001164e+05
1.078000000000000000e+03,6.357184999999997672e+05
1.079000000000000000e+03,6.012195000000000000e+05
1.080000000000000000e+03,5.920595000000000000e+05
1.081000000000000000e+03,5.167379999999999418e+05
1.082000000000000000e+03,4.431400000000000582e+05
1.083000000000000000e+03,2.541620000000000291e+05
1.084000000000000000e+03,8.584149999999998545e+04
1.085000000000000000e+03,3.067000000000000728e+04
1.086000000000000000e+03,5.130499999999998181e+03
1.087000000000000000e+03,2.362499999999998636e+03
1.088000000000000000e+03,1.626999999999999773e+03
1.089000000000000000e+03,1.286500000000000227e+03
1.090000000000000000e+03,1.150499999999998408e+03
1.091000000000000000e+03,1.063999999999999318e+03
1.092000000000000000e+03,1.082000000000000000e+03
1.093000000000000000e+03,9.704999999999992042e+02
1.094000000000000000e+03,9.545000000000013642e+02
1.095000000000000000e+03,8.355000000000015916e+02
1.096000000000000000e+03,8.064999999999988631e+02
1.097000000000000000e+03,9.919999999999988631e+02
1.098000000000000000e+03,1.267999999999998863e+03
1.099000000000000000e+03,1.408500000000000682e+03
1.100000000000000000e+03,1.545500000000000682e+03
1.101000000000000000e+03,1.505499999999998408e+03
1.102000000000000000e+03,1.418999999999999318e+03
1.103000000000000000e+03,1.507000000000001592e+03
1.104000000000000000e+03,1.352499999999999773e+03
1.105000000000000000e+03,1.135499999999998636e+03
1.106000000000000000e+03,9.915000000000007958e+02
1.107000000000000000e+03,8.989999999999990905e+02
1.108000000000000000e+03,8.235000000000011369e+02
1.109000000000000000e+03,8.570000000000013642e+02
1.110000000000000000e+03,8.885000000000006821e+02
1.111000000000000000e+03,9.795000000000003411e+02
1.112000000000000000e+03,1.000499999999999432e+03
1.113000000000000000e+03,1.254500000000000227e+03
1.114000000000000000e+03,1.655999999999998636e+03
1.115000000000000000e+03,2.147000000000001819e+03
1.116000000000000000e+03,2.999000000000001364e+03
1.117000000000000000e+03,4.272500000000000909e+03
1.118000000000000000e+03,6.006500000000001819e+03
1.119000000000000000e+03,1.058750000000000364e+04
1.120000000000000000e+03,1.734150000000000000e+04
1.121000000000000000e+03,3.023299999999999636e+04
1.122000000000000000e+03,4.368650000000000728e+04
1.123000000000000000e+03,4.670849999999998545e+04
1.124000000000000000e+03,4.977099999999998545e+04
1.125000000000000000e+03,4.694149999999999272e+04
1.126000000000000000e+03,4.582249999999999272e+04
1.127000000000000000e+03,4.130499999999999272e+04
1.128000000000000000e+03,3.773699999999999272e+04
1.129000000000000000e+03,2.556600000000000364e+04
1.130000000000000000e+03,1.305300000000000182e+04
1.131000000000000000e+03,5.959000000000000909e+03
1.132000000000000000e+03,1.363999999999998636e+03
1.133000000000000000e+03,8.055000000000002274e+02
1.134000000000000000e+03,6.759999999999986358e+02
1.135000000000000000e+03,5.274999999999997726e+02
1.136000000000000000e+03,3.504999999999986358e+02
1.137000000000000000e+03,1.824999999999988631e+02
1.138000000000000000e+03,2.245000000000011369e+02
1.139000000000000000e+03,3.090000000000000000e+02
1.140000000000000000e+03,3.594999999999988631e+02
1.141000000000000000e+03,3.460000000000002274e+02
1.142000000000000000e+03,2.349999999999984084e+02
1.143000000000000000e+03,2.329999999999997726e+02
1.144000000000000000e+03,1.930000000000002274e+02
1.145000000000000000e+03,1.569999999999984084e+02
1.146000000000000000e+03,1.695000000000000000e+02
1.147000000000000000e+03,2.765000000000002274e+02
1.148000000000000000e+03,1.665000000000009095e+02
1.149000000000000000e+03,1.504999999999995453e+02
1.150000000000000000e+03,1.770000000000009095e+02
1.151000000000000000e+03,2.720000000000013642e+02
1.152000000000000000e+03,3.425000000000009095e+02
1.153000000000000000e+03,2.914999999999988631e+02
1.154000000000000000e+03,1.450000000000000000e+02
1.155000000000000000e+03,3.084999999999997726e+02
1.156000000000000000e+03,5.119999999999993747e+02
1.157000000000000000e+03,7.530000000000006821e+02
1.158000000000000000e+03,8.805000000000015916e+02
1.159000000000000000e+03,8.805000000000013642e+02
1.160000000000000000e+03,7.509999999999993179e+02
1.161000000000000000e+03,6.925000000000009095e+02
