pixel,flux_adu
5.810000000000000000e+02,2.452250124456898448e+03
5.820000000000000000e+02,2.800899100703497425e+03
5.830000000000000000e+02,2.664467225950312695e+03
5.840000000000000000e+02,2.642869186120619815e+03
5.850000000000000000e+02,2.211304616730601538e+03
5.860000000000000000e+02,2.341881122216909262e+03
5.870000000000000000e+02,2.509446914775995992e+03
5.880000000000000000e+02,2.388677528500649714e+03
5.890000000000000000e+02,1.581571205784548056e+03
5.900000000000000000e+02,1.663095803695127870e+03
5.910000000000000000e+02,1.768037370633831188e+03
5.920000000000000000e+02,2.010976113534778506e+03
5.930000000000000000e+02,2.334009052170851191e+03
5.940000000000000000e+02,2.867632778221768604e+03
5.950000000000000000e+02,2.641712289757201233e+03
5.960000000000000000e+02,2.253551924344926647e+03
5.970000000000000000e+02,2.542115600457238088e+03
5.980000000000000000e+02,2.967723233602825530e+03
5.990000000000000000e+02,2.966181800760793521e+03
6.000000000000000000e+02,2.290599501081074777e+03
6.010000000000000000e+02,2.213946833190460893e+03
6.020000000000000000e+02,2.299529764713269742e+03
6.030000000000000000e+02,2.458396840727310519e+03
6.040000000000000000e+02,1.930112684484557576e+03
6.050000000000000000e+02,1.800519426327532528e+03
6.060000000000000000e+02,2.461473991518788353e+03
6.070000000000000000e+02,2.514235975767615400e+03
6.080000000000000000e+02,2.558964553247107233e+03
6.090000000000000000e+02,2.039668744452759256e+03
6.100000000000000000e+02,1.662213706158003106e+03
6.110000000000000000e+02,1.978461327497434468e+03
6.120000000000000000e+02,2.602491360626794176e+03
6.130000000000000000e+02,2.439866566587977559e+03
6.140000000000000000e+02,2.804495463102842677e+03
6.150000000000000000e+02,2.464900005020248045e+03
6.160000000000000000e+02,2.523325756509894291e+03
6.170000000000000000e+02,2.295267698336804642e+03
6.180000000000000000e+02,2.783933608692277176e+03
6.190000000000000000e+02,3.658979353868434373e+03
6.200000000000000000e+02,3.719153769398895747e+03
6.210000000000000000e+02,3.305696726023740212e+03
6.220000000000000000e+02,3.599272245867243782e+03
6.230000000000000000e+02,3.695468653164474290e+03
6.240000000000000000e+02,3.854094532814199738e+03
6.250000000000000000e+02,3.765706109119377743e+03
6.260000000000000000e+02,4.420995138801670691e+03
6.270000000000000000e+02,4.197508561465185267e+03
6.280000000000000000e+02,3.515862331032538350e+03
6.290000000000000000e+02,3.021474147473396897e+03
6.300000000000000000e+02,3.510297953263308045e+03
6.310000000000000000e+02,3.352732171867837224e+03
6.320000000000000000e+02,3.190988542764180238e+03
6.330000000000000000e+02,2.562181458426470726e+03
6.340000000000000000e+02,2.687484683524384309e+03
6.350000000000000000e+02,2.821068591126848332e+03
6.360000000000000000e+02,2.833268379023260877e+03
6.370000000000000000e+02,2.390768119162179119e+03
6.380000000000000000e+02,2.322639130589609977e+03
6.390000000000000000e+02,1.942323130443356376e+03
6.400000000000000000e+02,1.981159062521297301e+03
6.410000000000000000e+02,1.801553046833857479e+03
6.420000000000000000e+02,2.137126188978246319e+03
6.430000000000000000e+02,2.616671456042978662e+03
6.440000000000000000e+02,2.692999677008675462e+03
6.450000000000000000e+02,2.502985149187875322e+03
6.460000000000000000e+02,1.851775302441406211e+03
6.470000000000000000e+02,1.813232719667551237e+03
6.480000000000000000e+02,2.051732678374265106e+03
6.490000000000000000e+02,2.230427782100533932e+03
6.500000000000000000e+02,2.167097064062711070e+03
6.510000000000000000e+02,2.358100123293108027e+03
6.520000000000000000e+02,2.571018503546239117e+03
6.530000000000000000e+02,2.355257903619126409e+03
6.540000000000000000e+02,2.014170340461016167e+03
6.550000000000000000e+02,1.951169441942815183e+03
6.560000000000000000e+02,2.430612295424500644e+03
6.570000000000000000e+02,2.627943845293972117e+03
6.580000000000000000e+02,2.332768902813080786e+03
6.590000000000000000e+02,2.329851296857092166e+03
6.600000000000000000e+02,3.081731351689315943e+03
6.610000000000000000e+02,3.118475363508703595e+03
6.620000000000000000e+02,3.213122553614419303e+03
6.630000000000000000e+02,3.060408113530344508e+03
6.640000000000000000e+02,3.579769255897012044e+03
6.650000000000000000e+02,3.683815072368845904e+03
6.660000000000000000e+02,3.468205745961999583e+03
6.670000000000000000e+02,2.785698184742212106e+03
6.680000000000000000e+02,2.954187693275493984e+03
6.690000000000000000e+02,2.775597427984705064e+03
6.700000000000000000e+02,2.807149066788886557e+03
6.710000000000000000e+02,3.471016535033726086e+03
6.720000000000000000e+02,4.191260842048929590e+03
6.730000000000000000e+02,4.328714968332381432e+03
6.740000000000000000e+02,3.888188185234515004e+03
6.750000000000000000e+02,3.973189670706170546e+03
6.760000000000000000e+02,4.288945258951010146e+03
6.770000000000000000e+02,4.495987111117896347e+03
6.780000000000000000e+02,4.161406929313382534e+03
6.790000000000000000e+02,3.875801703089885450e+03
6.800000000000000000e+02,4.276232477316214499e+03
6.810000000000000000e+02,4.231679077141315247e+03
6.820000000000000000e+02,4.633553153308433139e+03
6.830000000000000000e+02,4.876752915620563726e+03
6.840000000000000000e+02,5.540151980538017597e+03
6.850000000000000000e+02,5.810007806965007148e+03
6.860000000000000000e+02,6.779371290997108190e+03
6.870000000000000000e+02,7.172440968490027444e+03
6.880000000000000000e+02,7.577831715457861719e+03
6.890000000000000000e+02,8.610626201580023917e+03
6.900000000000000000e+02,9.638782013728403399e+03
6.910000000000000000e+02,1.059972052337262903e+04
6.920000000000000000e+02,1.211407593391975206e+04
6.930000000000000000e+02,1.197976384056823372e+04
6.940000000000000000e+02,1.154226874733235491e+04
6.950000000000000000e+02,9.620764575499135390e+03
6.960000000000000000e+02,8.847500781260299846e+03
6.970000000000000000e+02,7.584609780235470680e+03
6.980000000000000000e+02,7.381480094906317390e+03
6.990000000000000000e+02,5.960565337556134182e+03
7.000000000000000000e+02,5.035698788466728729e+03
7.010000000000000000e+02,3.286786676964141407e+03
7.020000000000000000e+02,2.242075701472326728e+03
7.030000000000000000e+02,2.266607152241072072e+03
7.040000000000000000e+02,2.646510077648313654e+03
7.050000000000000000e+02,2.754175053011091677e+03
7.060000000000000000e+02,2.829672426293746412e+03
7.070000000000000000e+02,2.610285260005332020e+03
7.080000000000000000e+02,2.513568985942825293e+03
7.090000000000000000e+02,2.242692152151601931e+03
7.100000000000000000e+02,2.256547275709856876e+03
7.110000000000000000e+02,1.956223205320992520e+03
7.120000000000000000e+02,2.045786223113439519e+03
7.130000000000000000e+02,2.348932219587227337e+03
7.140000000000000000e+02,2.876230792931339693e+03
7.150000000000000000e+02,2.547605095784868809e+03
7.160000000000000000e+02,2.327641023353519358e+03
7.170000000000000000e+02,2.105783302186433502e+03
7.180000000000000000e+02,2.617485402567001984e+03
7.190000000000000000e+02,2.654316038751868746e+03
7.200000000000000000e+02,2.798160198755615511e+03
7.210000000000000000e+02,2.442078876106671942e+03
7.220000000000000000e+02,2.817402069521614521e+03
7.230000000000000000e+02,2.565514451585010193e+03
7.240000000000000000e+02,2.151074959331027458e+03
7.250000000000000000e+02,2.116787330829284201e+03
7.260000000000000000e+02,2.177123882248999507e+03
7.270000000000000000e+02,2.388669872042067254e+03
7.280000000000000000e+02,2.368514676517387215e+03
7.290000000000000000e+02,2.016641925384703427e+03
7.300000000000000000e+02,2.069149365567831865e+03
7.310000000000000000e+02,2.424101590398603093e+03
7.320000000000000000e+02,2.584800954999034730e+03
7.330000000000000000e+02,2.213450094116850323e+03
7.340000000000000000e+02,2.363800259117713267e+03
7.350000000000000000e+02,2.313820327963858745e+03
7.360000000000000000e+02,1.898301524837707120e+03
7.370000000000000000e+02,1.407256841923358934e+03
7.380000000000000000e+02,1.675706730419488622e+03
7.390000000000000000e+02,1.879315149874491226e+03
7.400000000000000000e+02,2.303076536954207768e+03
7.410000000000000000e+02,2.653542802544239748e+03
7.420000000000000000e+02,2.560919293281513092e+03
7.430000000000000000e+02,2.169722474802561464e+03
7.440000000000000000e+02,2.265358649716650689e+03
7.450000000000000000e+02,2.501453725727181336e+03
7.460000000000000000e+02,2.778750189965932350e+03
7.470000000000000000e+02,2.469346506953699645e+03
7.480000000000000000e+02,2.189900566745050583e+03
7.490000000000000000e+02,2.120592327318727257e+03
7.500000000000000000e+02,2.505495254078923153e+03
7.510000000000000000e+02,2.684188364092363827e+03
7.520000000000000000e+02,2.873436045604362789e+03
7.530000000000000000e+02,3.071900871746052871e+03
7.540000000000000000e+02,2.946786379851980200e+03
7.550000000000000000e+02,2.546542115722057133e+03
7.560000000000000000e+02,2.653072580671184824e+03
7.570000000000000000e+02,3.021192318669806809e+03
7.580000000000000000e+02,2.862136886683664216e+03
7.590000000000000000e+02,2.628054107735340494e+03
7.600000000000000000e+02,3.182290992769553668e+03
7.610000000000000000e+02,2.978527661296247061e+03
7.620000000000000000e+02,3.046101436441549595e+03
7.630000000000000000e+02,3.158305739233438544e+03
7.640000000000000000e+02,3.679294793623022997e+03
7.650000000000000000e+02,3.133500664001075165e+03
7.660000000000000000e+02,3.209866763089982214e+03
7.670000000000000000e+02,2.768676676418031093e+03
7.680000000000000000e+02,2.503698765133530742e+03
7.690000000000000000e+02,2.811952917343048284e+03
7.700000000000000000e+02,2.935787817307155365e+03
7.710000000000000000e+02,2.477794203414361618e+03
7.720000000000000000e+02,2.359850512907241409e+03
7.730000000000000000e+02,2.456026500734332785e+03
7.740000000000000000e+02,2.804177866680085117e+03
7.750000000000000000e+02,2.716393424327369303e+03
7.760000000000000000e+02,2.811429859781385403e+03
7.770000000000000000e+02,2.630126077588504813e+03
7.780000000000000000e+02,2.952761616268122907e+03
7.790000000000000000e+02,2.843270990703548705e+03
7.800000000000000000e+02,2.717455897313428977e+03
7.810000000000000000e+02,2.272375054748665207e+03
7.820000000000000000e+02,2.450283753210505438e+03
7.830000000000000000e+02,2.885327582314499978e+03
7.840000000000000000e+02,3.193546413962033512e+03
7.850000000000000000e+02,2.858248632697608627e+03
7.860000000000000000e+02,2.649513793622886169e+03
7.870000000000000000e+02,2.596547868393452973e+03
7.880000000000000000e+02,2.395774900116241952e+03
7.890000000000000000e+02,2.520100882851983442e+03
7.900000000000000000e+02,2.545367215533849503e+03
7.910000000000000000e+02,2.220882339884840803e+03
7.920000000000000000e+02,2.187896378808891768e+03
7.930000000000000000e+02,1.913367148986611255e+03
7.940000000000000000e+02,2.082256575909756066e+03
7.950000000000000000e+02,2.627437777665561043e+03
7.960000000000000000e+02,3.349714268669357352e+03
7.970000000000000000e+02,3.592072499367013279e+03
7.980000000000000000e+02,4.089468750951557467e+03
7.990000000000000000e+02,3.863082321156537091e+03
8.000000000000000000e+02,3.894556604076156418e+03
8.010000000000000000e+02,3.994486870670472854e+03
8.020000000000000000e+02,4.030206955975550500e+03
8.030000000000000000e+02,3.718226859888251965e+03
8.040000000000000000e+02,4.016080134015608110e+03
8.050000000000000000e+02,4.048520712006741178e+03
8.060000000000000000e+02,3.997449714156262871e+03
8.070000000000000000e+02,3.815978668688437210e+03
8.080000000000000000e+02,3.754569002892539629e+03
8.090000000000000000e+02,3.121329263853497650e+03
8.100000000000000000e+02,2.711017183212633881e+03
8.110000000000000000e+02,2.568434133687424037e+03
8.120000000000000000e+02,4.265452733728582643e+03
8.130000000000000000e+02,2.471117320460474275e+03
8.140000000000000000e+02,2.213795438681328505e+03
8.150000000000000000e+02,2.881741611419990022e+03
8.160000000000000000e+02,3.059476021003482856e+03
8.170000000000000000e+02,2.762119578173149876e+03
8.180000000000000000e+02,2.386856307894409383e+03
8.190000000000000000e+02,2.737750151466060288e+03
8.200000000000000000e+02,3.124817268877953211e+03
8.210000000000000000e+02,2.724658806306688348e+03
8.220000000000000000e+02,2.738587400282101498e+03
8.230000000000000000e+02,3.078330868742706116e+03
8.240000000000000000e+02,3.223032558393797444e+03
8.250000000000000000e+02,2.299596308304411195e+03
8.260000000000000000e+02,2.373891771574046288e+03
8.270000000000000000e+02,2.627645695924263237e+03
8.280000000000000000e+02,3.130686219342996992e+03
8.290000000000000000e+02,3.232387053577761435e+03
8.300000000000000000e+02,3.569868232594888923e+03
8.310000000000000000e+02,3.154924734282579720e+03
8.320000000000000000e+02,3.153111403017293469e+03
8.330000000000000000e+02,4.107025304121763838e+03
8.340000000000000000e+02,5.189394577926542297e+03
8.350000000000000000e+02,5.604478811365693218e+03
8.360000000000000000e+02,7.181547670665877376e+03
8.370000000000000000e+02,8.331744873951622139e+03
8.380000000000000000e+02,1.011979519481194984e+04
8.390000000000000000e+02,1.111374936160649122e+04
8.400000000000000000e+02,1.268400211538107578e+04
8.410000000000000000e+02,1.322258365715111722e+04
8.420000000000000000e+02,1.531297434053316647e+04
8.430000000000000000e+02,1.781797175222859732e+04
8.440000000000000000e+02,2.012392477024539403e+04
8.450000000000000000e+02,2.315320728659078304e+04
8.460000000000000000e+02,2.740045142127136205e+04
8.470000000000000000e+02,2.650581573589212712e+04
8.480000000000000000e+02,2.632034111949842918e+04
8.490000000000000000e+02,2.272070422905970554e+04
8.500000000000000000e+02,2.117530721669924242e+04
8.510000000000000000e+02,1.815965332591787228e+04
8.520000000000000000e+02,1.627875491655897713e+04
8.530000000000000000e+02,1.292366998746353602e+04
8.540000000000000000e+02,9.504127213930240032e+03
8.550000000000000000e+02,6.419644092545631793e+03
8.560000000000000000e+02,3.591285169160717942e+03
8.570000000000000000e+02,3.321471268620759474e+03
8.580000000000000000e+02,2.858710733205837641e+03
8.590000000000000000e+02,2.996593645395686508e+03
8.600000000000000000e+02,3.584603131058281633e+03
8.610000000000000000e+02,3.497592971522338757e+03
8.620000000000000000e+02,3.171413438062897058e+03
8.630000000000000000e+02,2.540300249764581622e+03
8.640000000000000000e+02,2.953897011321073933e+03
8.650000000000000000e+02,3.589208451885803242e+03
8.660000000000000000e+02,3.765261284276687547e+03
8.670000000000000000e+02,3.537436554462653476e+03
8.680000000000000000e+02,3.044236072636104382e+03
8.690000000000000000e+02,3.020611008779751955e+03
8.700000000000000000e+02,3.355340526537141614e+03
8.710000000000000000e+02,3.647078839674872597e+03
8.720000000000000000e+02,3.829885312545046418e+03
8.730000000000000000e+02,3.690139463284759131e+03
8.740000000000000000e+02,3.781097178047660236e+03
8.750000000000000000e+02,3.487735643797816010e+03
8.760000000000000000e+02,3.729273770631468324e+03
8.770000000000000000e+02,3.752049429866844548e+03
8.780000000000000000e+02,4.187138899826691159e+03
8.790000000000000000e+02,4.385680716106921864e+03
8.800000000000000000e+02,5.243373948072200619e+03
8.810000000000000000e+02,5.641314514803571910e+03
8.820000000000000000e+02,6.686997008989643291e+03
8.830000000000000000e+02,8.178377710541861234e+03
8.840000000000000000e+02,9.555494838146594702e+03
8.850000000000000000e+02,1.048115041797289450e+04
8.860000000000000000e+02,1.266498402507235005e+04
8.870000000000000000e+02,1.466516364099340171e+04
8.880000000000000000e+02,1.768553045047945125e+04
8.890000000000000000e+02,2.043416534954376039e+04
8.900000000000000000e+02,2.443738361556632299e+04
8.910000000000000000e+02,2.606152106435800306e+04
8.920000000000000000e+02,2.746102218497398280e+04
8.930000000000000000e+02,2.577927978297214213e+04
8.940000000000000000e+02,2.575252368726765053e+04
8.950000000000000000e+02,2.195558419862416122e+04
8.960000000000000000e+02,1.998453470928251772e+04
8.970000000000000000e+02,1.671286333259833191e+04
8.980000000000000000e+02,1.360987359177200779e+04
8.990000000000000000e+02,9.279836370237642768e+03
9.000000000000000000e+02,5.419807483145195874e+03
9.010000000000000000e+02,5.129864346961773663e+03
9.020000000000000000e+02,4.499789443423809644e+03
9.030000000000000000e+02,3.988399554246558182e+03
9.040000000000000000e+02,3.983802716729938311e+03
9.050000000000000000e+02,4.195584353564305275e+03
9.060000000000000000e+02,3.244454047983771488e+03
9.070000000000000000e+02,3.108756117605401869e+03
9.080000000000000000e+02,3.290205985180460630e+03
9.090000000000000000e+02,2.954286170605369080e+03
9.100000000000000000e+02,3.066127667049377578e+03
9.110000000000000000e+02,3.154270237497899871e+03
9.120000000000000000e+02,3.413173975513871483e+03
9.130000000000000000e+02,3.587820287658912093e+03
9.140000000000000000e+02,3.419973663558269436e+03
9.150000000000000000e+02,3.168681334933402468e+03
9.160000000000000000e+02,3.268083492581202790e+03
9.170000000000000000e+02,2.936759344729379791e+03
9.180000000000000000e+02,2.869093791344885631e+03
9.190000000000000000e+02,2.854714789228621612e+03
9.200000000000000000e+02,2.726807271055420188e+03
9.210000000000000000e+02,2.998828539915982674e+03
9.220000000000000000e+02,3.422948795358865937e+03
9.230000000000000000e+02,3.062993313659681007e+03
9.240000000000000000e+02,3.243594820970411547e+03
9.250000000000000000e+02,3.782710160800428184e+03
9.260000000000000000e+02,4.612211042049291791e+03
9.270000000000000000e+02,4.377555515718003335e+03
9.280000000000000000e+02,3.944711190723975051e+03
9.290000000000000000e+02,3.766247323203315318e+03
9.300000000000000000e+02,4.127695137703185537e+03
9.310000000000000000e+02,3.629419514019784401e+03
9.320000000000000000e+02,3.606065189110987831e+03
9.330000000000000000e+02,4.092979827351018230e+03
9.340000000000000000e+02,4.964382404650359604e+03
9.350000000000000000e+02,4.381036389669474374e+03
9.360000000000000000e+02,4.313186686918893429e+03
9.370000000000000000e+02,4.137501875030727206e+03
9.380000000000000000e+02,4.152990940080403561e+03
9.390000000000000000e+02,3.834746153790892095e+03
9.400000000000000000e+02,3.774683649201308071e+03
9.410000000000000000e+02,3.624804476946780142e+03
9.420000000000000000e+02,3.787725143869689873e+03
9.430000000000000000e+02,3.627429758746409789e+03
9.440000000000000000e+02,3.840666742084623820e+03
9.450000000000000000e+02,3.328347844821634226e+03
9.460000000000000000e+02,3.544184148856425054e+03
9.470000000000000000e+02,4.433827887865653793e+03
9.480000000000000000e+02,4.838976345549752295e+03
9.490000000000000000e+02,5.035032143775912118e+03
9.500000000000000000e+02,5.603694550017231450e+03
9.510000000000000000e+02,6.907109625251497164e+03
9.520000000000000000e+02,8.408476532992575812e+03
9.530000000000000000e+02,9.681488562053353235e+03
9.540000000000000000e+02,1.112200146001352005e+04
9.550000000000000000e+02,1.250294502238692257e+04
9.560000000000000000e+02,1.518515439972837157e+04
9.570000000000000000e+02,1.819220183021699995e+04
9.580000000000000000e+02,2.248443963287430597e+04
9.590000000000000000e+02,2.719888704178870830e+04
9.600000000000000000e+02,3.346462614790568477e+04
9.610000000000000000e+02,3.456133259296941833e+04
9.620000000000000000e+02,3.667602105171708536e+04
9.630000000000000000e+02,3.389569886033023795e+04
9.640000000000000000e+02,3.281397732581910532e+04
9.650000000000000000e+02,3.019485843932286298e+04
9.660000000000000000e+02,2.989382838482485749e+04
9.670000000000000000e+02,2.569996781142676264e+04
9.680000000000000000e+02,2.190650989854419095e+04
9.690000000000000000e+02,1.781524930095360833e+04
9.700000000000000000e+02,1.517191433889655673e+04
9.710000000000000000e+02,1.536504885803680008e+04
9.720000000000000000e+02,1.558689104649799810e+04
9.730000000000000000e+02,1.586709152327477204e+04
9.740000000000000000e+02,1.732726420884332765e+04
9.750000000000000000e+02,1.616844350833575481e+04
9.760000000000000000e+02,1.642832392974042887e+04
9.770000000000000000e+02,1.579987722185699749e+04
9.780000000000000000e+02,1.636112302658144654e+04
9.790000000000000000e+02,1.695682782933492126e+04
9.800000000000000000e+02,1.848227875668901106e+04
9.810000000000000000e+02,1.900019551814283477e+04
9.820000000000000000e+02,2.126369681541537648e+04
9.830000000000000000e+02,2.289746082971927535e+04
9.840000000000000000e+02,2.584639896178507115e+04
9.850000000000000000e+02,2.691257355187385474e+04
9.860000000000000000e+02,3.048197913842451089e+04
9.870000000000000000e+02,3.214023830650167656e+04
9.880000000000000000e+02,3.573333963597034017e+04
9.890000000000000000e+02,3.728201163398773497e+04
9.900000000000000000e+02,4.223412289403014438e+04
9.910000000000000000e+02,4.431129408143823821e+04
9.920000000000000000e+02,4.891755641273968649e+04
9.930000000000000000e+02,4.994167881663580920e+04
9.940000000000000000e+02,5.620717666490552074e+04
9.950000000000000000e+02,6.083296435717449640e+04
9.960000000000000000e+02,7.108176437723546405e+04
9.970000000000000000e+02,7.775625765101160505e+04
9.980000000000000000e+02,9.154795929932864965e+04
9.990000000000000000e+02,1.019391534753304149e+05
1.000000000000000000e+03,1.192885736966401018e+05
1.001000000000000000e+03,1.318924961517396732e+05
1.002000000000000000e+03,1.586583678567027673e+05
1.003000000000000000e+03,2.050027212273381301e+05
1.004000000000000000e+03,2.789514769607171183e+05
1.005000000000000000e+03,3.905979819376447704e+05
1.006000000000000000e+03,5.441439628300043987e+05
1.007000000000000000e+03,7.512757828787859762e+05
1.008000000000000000e+03,1.022956423792931717e+06
1.009000000000000000e+03,1.248706556520008016e+06
1.010000000000000000e+03,1.572645792447758606e+06
1.011000000000000000e+03,1.736584715056326240e+06
1.012000000000000000e+03,2.013123169817470480e+06
1.013000000000000000e+03,2.059784674143099925e+06
1.014000000000000000e+03,2.226471193304004148e+06
1.015000000000000000e+03,2.161765955915815663e+06
1.016000000000000000e+03,2.186606704558650497e+06
1.017000000000000000e+03,1.896668615105267847e+06
1.018000000000000000e+03,1.691265155680272263e+06
1.019000000000000000e+03,1.287409008426837623e+06
1.020000000000000000e+03,9.581260565731414827e+05
1.021000000000000000e+03,6.752709274861341109e+05
1.022000000000000000e+03,4.541712310499860323e+05
1.023000000000000000e+03,3.407028898934798199e+05
1.024000000000000000e+03,2.501852512460062280e+05
1.025000000000000000e+03,1.692626450141383975e+05
1.026000000000000000e+03,8.069652503404706658e+04
1.027000000000000000e+03,4.674124682980442594e+04
1.028000000000000000e+03,3.371095062384848279e+04
1.029000000000000000e+03,2.835713439329714311e+04
1.030000000000000000e+03,2.584078487942286665e+04
1.031000000000000000e+03,2.249664631823373202e+04
1.032000000000000000e+03,2.157620700209934148e+04
1.033000000000000000e+03,1.945371558880628436e+04
1.034000000000000000e+03,1.853282851178801502e+04
1.035000000000000000e+03,1.766219561740177232e+04
1.036000000000000000e+03,1.774900194866301899e+04
1.037000000000000000e+03,1.616385756397455953e+04
1.038000000000000000e+03,1.554753558787011207e+04
1.039000000000000000e+03,1.478136253783510801e+04
1.040000000000000000e+03,1.464927999643725889e+04
1.041000000000000000e+03,1.374372050069906982e+04
1.042000000000000000e+03,1.394522485849378427e+04
1.043000000000000000e+03,1.390903741082989836e+04
1.044000000000000000e+03,1.396736288024251553e+04
1.045000000000000000e+03,1.384022907613932875e+04
1.046000000000000000e+03,1.450106039398252142e+04
1.047000000000000000e+03,1.448025129682937768e+04
1.048000000000000000e+03,1.589114147377666995e+04
1.049000000000000000e+03,1.625012964604198532e+04
1.050000000000000000e+03,1.844889838355931715e+04
1.051000000000000000e+03,2.083671843129783520e+04
1.052000000000000000e+03,2.386907838773714320e+04
1.053000000000000000e+03,2.668454627438660464e+04
1.054000000000000000e+03,2.953682367401279407e+04
1.055000000000000000e+03,2.933885209618908266e+04
1.056000000000000000e+03,3.015830252177534567e+04
1.057000000000000000e+03,2.732377163561759880e+04
1.058000000000000000e+03,2.640964410574813883e+04
1.059000000000000000e+03,2.404887780700200892e+04
1.060000000000000000e+03,2.243009168200452768e+04
1.061000000000000000e+03,1.900291191286722460e+04
1.062000000000000000e+03,1.572816824496934714e+04
1.063000000000000000e+03,1.552263627159215866e+04
1.064000000000000000e+03,1.792416921291734980e+04
1.065000000000000000e+03,2.485305437250566683e+04
1.066000000000000000e+03,3.566582499249692773e+04
1.067000000000000000e+03,5.479191416682592535e+04
1.068000000000000000e+03,8.004462849545538484e+04
1.069000000000000000e+03,1.090369700923391065e+05
1.070000000000000000e+03,1.456717561808479368e+05
1.071000000000000000e+03,1.814129546670734999e+05
1.072000000000000000e+03,2.258096864627512696e+05
1.073000000000000000e+03,2.510362075752689270e+05
1.074000000000000000e+03,2.814744382644043071e+05
1.075000000000000000e+03,2.792401908625468495e+05
1.076000000000000000e+03,2.838612261214519385e+05
1.077000000000000000e+03,2.477355793439870758e+05
1.078000000000000000e+03,2.213701882322918391e+05
1.079000000000000000e+03,1.766504502446538536e+05
1.080000000000000000e+03,1.361043589169622574e+05
1.081000000000000000e+03,1.113119590821075981e+05
1.082000000000000000e+03,9.031661793874626164e+04
1.083000000000000000e+03,7.494216004711762071e+04
1.084000000000000000e+03,4.464585017053578486e+04
1.085000000000000000e+03,2.553725875039455059e+04
1.086000000000000000e+03,9.749597112748051586e+03
1.087000000000000000e+03,5.970690052209463829e+03
1.088000000000000000e+03,4.941032252907190014e+03
1.089000000000000000e+03,4.644217797106236503e+03
1.090000000000000000e+03,4.382883012222769139e+03
1.091000000000000000e+03,3.996500451755990525e+03
1.092000000000000000e+03,3.774609571418740416e+03
1.093000000000000000e+03,3.513208960126709826e+03
1.094000000000000000e+03,3.682436037335744459e+03
1.095000000000000000e+03,3.765114878392746050e+03
1.096000000000000000e+03,4.088017059971182789e+03
1.097000000000000000e+03,4.070519742291603052e+03
1.098000000000000000e+03,4.734479346912622532e+03
1.099000000000000000e+03,4.757880449570793644e+03
1.100000000000000000e+03,4.800762165896573606e+03
1.101000000000000000e+03,5.047394148772461449e+03
1.102000000000000000e+03,5.284640718909598036e+03
1.103000000000000000e+03,4.447708789809183145e+03
1.104000000000000000e+03,3.749303062777708419e+03
1.105000000000000000e+03,4.112597123615245437e+03
1.106000000000000000e+03,4.328982954582729690e+03
1.107000000000000000e+03,3.719198079714452888e+03
1.108000000000000000e+03,3.637293771147174084e+03
1.109000000000000000e+03,3.181561475473315568e+03
1.110000000000000000e+03,3.290456037270783781e+03
1.111000000000000000e+03,3.296006381797934409e+03
1.112000000000000000e+03,4.032858334069234843e+03
1.113000000000000000e+03,4.100566212983649166e+03
1.114000000000000000e+03,4.644250513034220603e+03
1.115000000000000000e+03,5.353070245715834062e+03
1.116000000000000000e+03,6.879097505978720619e+03
1.117000000000000000e+03,8.948832846140248876e+03
1.118000000000000000e+03,1.085867296194642768e+04
1.119000000000000000e+03,1.497319861161199151e+04
1.120000000000000000e+03,2.189083514833115260e+04
1.121000000000000000e+03,3.033145713491171045e+04
1.122000000000000000e+03,3.670250427229188062e+04
1.123000000000000000e+03,3.615979071759724320e+04
1.124000000000000000e+03,3.756195811108353519e+04
1.125000000000000000e+03,3.463900688769072440e+04
1.126000000000000000e+03,3.264933120177867022e+04
1.127000000000000000e+03,2.910317412517574485e+04
1.128000000000000000e+03,2.573158716949823065e+04
1.129000000000000000e+03,1.906269519270413366e+04
1.130000000000000000e+03,1.163779075786369685e+04
1.131000000000000000e+03,6.592950600580084028e+03
1.132000000000000000e+03,2.751728683006298070e+03
1.133000000000000000e+03,2.166221233744105575e+03
1.134000000000000000e+03,2.366248185998161262e+03
1.135000000000000000e+03,2.116044641185841556e+03
1.136000000000000000e+03,1.709542179429751513e+03
1.137000000000000000e+03,1.954007307282513239e+03
1.138000000000000000e+03,2.117125859674475578e+03
1.139000000000000000e+03,1.712819294702785328e+03
1.140000000000000000e+03,1.217963258418495798e+03
1.141000000000000000e+03,1.475878460350748355e+03
1.142000000000000000e+03,1.876649465738071740e+03
1.143000000000000000e+03,1.695713230038017855e+03
1.144000000000000000e+03,1.519152790022080353e+03
1.145000000000000000e+03,1.782154468871437530e+03
1.146000000000000000e+03,2.046821668752555979e+03
1.147000000000000000e+03,2.085426180618284434e+03
1.148000000000000000e+03,2.172767694210202990e+03
1.149000000000000000e+03,1.589274237634651854e+03
1.150000000000000000e+03,1.510334174495030084e+03
1.151000000000000000e+03,2.054146359979543377e+03
1.152000000000000000e+03,2.440062441113959721e+03
1.153000000000000000e+03,2.352150918224637280e+03
1.154000000000000000e+03,2.116841981635001957e+03
1.155000000000000000e+03,2.207275001558358326e+03
1.156000000000000000e+03,2.339362924065978405e+03
1.157000000000000000e+03,2.005186444843405070e+03
1.158000000000000000e+03,2.334055586121682609e+03
1.159000000000000000e+03,2.436301439343427774e+03
1.160000000000000000e+03,2.659757802400858054e+03
1.161000000000000000e+03,2.789203312160896076e+03
1.162000000000000000e+03,2.681105073029066716e+03
